date;hour;track_name_clean;artist_name_clean;artists;track_name;danceability;energy;liveness;valence;main_artist_clean
2019-01-06;19;figure it out;royal blood;Royal Blood;Figure It Out;0.657;0.817;0.248;0.651;royal blood
2019-01-06;19;let me live / let me die;des rocs;Des Rocs;Let Me Live / Let Me Die;0.341;0.764;0.0817;0.239;des rocs
2019-01-08;6;all the kids are depressed;jeremy zucker;Jeremy Zucker;all the kids are depressed;0.773;0.437;0.544;0.707;jeremy zucker
2019-01-08;6;war of hearts;ruelle;Ruelle;War Of Hearts;0.479;0.781;0.0964;0.258;ruelle
2019-01-08;6;happy pills;weathers;Weathers;Happy Pills;0.521;0.885;0.324;0.344;weathers
2019-01-08;19;blood // water;grandson;grandson;Blood // Water;0.51;0.882;0.0764;0.653;grandson
2019-01-08;19;blood // water;grandson;grandson;Blood // Water;0.51;0.882;0.0764;0.653;grandson
2019-01-08;19;afraid;the neighbourhood;The Neighbourhood;Afraid;0.464;0.701;0.335;0.356;the neighbourhood
2019-01-08;20;twisted;missio;MISSIO;Twisted;0.577;0.789;0.214;0.149;missio
2019-01-08;20;twisted;missio;MISSIO;Twisted;0.577;0.789;0.214;0.149;missio
2019-01-08;20;nervous;the neighbourhood;The Neighbourhood;Nervous;0.589;0.614;0.31;0.318;the neighbourhood
2019-01-08;20;house of memories;panic! at the disco;Panic! At The Disco;House of Memories;0.506;0.817;0.0486;0.506;panic! at the disco
2019-01-09;6;the american nightmare;ice nine kills;Ice Nine Kills;The American Nightmare;0.505;0.981;0.588;0.256;ice nine kills
2019-01-09;6;the american nightmare;ice nine kills;Ice Nine Kills;The American Nightmare;0.505;0.981;0.588;0.256;ice nine kills
2019-01-09;6;you're gonna know my name;watt white;Watt White;You're Gonna Know My Name;0.537;0.878;0.0812;0.362;watt white
2019-01-09;6;everybody's fool;evanescence;Evanescence;Everybody's Fool;0.437;0.835;0.245;0.296;evanescence
2019-01-09;6;voices;motionless in white;Motionless In White;Voices;0.499;0.937;0.477;0.569;motionless in white
2019-01-09;6;partners in crime (feat. ash costello);set it off;"Set It Off;Ash Costello";Partners in Crime (feat. Ash Costello);0.376;0.939;0.116;0.815;set it off
2019-01-09;17;afraid;the neighbourhood;The Neighbourhood;Afraid;0.464;0.701;0.335;0.356;the neighbourhood
2019-01-10;5;twisted;missio;MISSIO;Twisted;0.577;0.789;0.214;0.149;missio
2019-01-10;10;whispers in the dark;skillet;Skillet;Whispers in the Dark;0.509;0.938;0.14;0.335;skillet
2019-01-10;19;middle finger;bohnes;Bohnes;Middle Finger;0.685;0.656;0.347;0.392;bohnes
2019-01-10;19;high hopes;panic! at the disco;Panic! At The Disco;High Hopes;0.579;0.904;0.064;0.681;panic! at the disco
2019-01-12;16;i'm a mess;bebe rexha;Bebe Rexha;I'm a Mess;0.63;0.694;0.0719;0.216;bebe rexha
2019-01-12;20;i'm a mess;bebe rexha;Bebe Rexha;I'm a Mess;0.63;0.694;0.0719;0.216;bebe rexha
2019-01-15;6;awake and alive;skillet;Skillet;Awake and Alive;0.434;0.939;0.491;0.569;skillet
2019-01-15;6;the american nightmare;ice nine kills;Ice Nine Kills;The American Nightmare;0.505;0.981;0.588;0.256;ice nine kills
2019-01-15;6;true friends;bring me the horizon;Bring Me The Horizon;True Friends;0.419;0.938;0.114;0.333;bring me the horizon
2019-01-15;6;paranoia;a day to remember;A Day To Remember;Paranoia;0.409;0.992;0.1;0.344;a day to remember
2019-01-17;5;soft;motionless in white;Motionless In White;Soft;0.488;0.967;0.494;0.331;motionless in white
2019-01-17;5;voices;motionless in white;Motionless In White;Voices;0.499;0.937;0.477;0.569;motionless in white
2019-01-17;15;wolf in sheep's clothing;set it off;"Set It Off;William Beckett";Wolf in Sheep's Clothing;0.445;0.907;0.403;0.71;set it off
2019-01-17;15;wolf in sheep's clothing;set it off;"Set It Off;William Beckett";Wolf in Sheep's Clothing;0.445;0.907;0.403;0.71;set it off
2019-01-18;10;the american nightmare;ice nine kills;Ice Nine Kills;The American Nightmare;0.505;0.981;0.588;0.256;ice nine kills
2019-01-20;16;nervous;the neighbourhood;The Neighbourhood;Nervous;0.589;0.614;0.31;0.318;the neighbourhood
2019-01-20;16;house of memories;panic! at the disco;Panic! At The Disco;House of Memories;0.506;0.817;0.0486;0.506;panic! at the disco
2019-01-20;16;afraid;the neighbourhood;The Neighbourhood;Afraid;0.464;0.701;0.335;0.356;the neighbourhood
2019-01-20;20;twisted;missio;MISSIO;Twisted;0.577;0.789;0.214;0.149;missio
2019-01-24;5;house of memories;panic! at the disco;Panic! At The Disco;House of Memories;0.506;0.817;0.0486;0.506;panic! at the disco
2019-02-12;7;yggdrasil;brothers of metal;Brothers of Metal;Yggdrasil;0.469;0.743;0.276;0.481;brothers of metal
2019-02-12;7;zombie;bad wolves;Bad Wolves;Zombie;0.448;0.826;0.117;0.19;bad wolves
2019-02-12;7;devil;shinedown;Shinedown;DEVIL;0.354;0.942;0.431;0.242;shinedown
2019-02-12;7;afraid;the neighbourhood;The Neighbourhood;Afraid;0.464;0.701;0.335;0.356;the neighbourhood
2019-02-12;20;;;;;0.501;0.583;0.0747;0.734;
2019-02-12;20;;;;;0.501;0.583;0.0747;0.734;
2019-02-12;20;;;;;0.501;0.583;0.0747;0.734;
2019-02-12;20;;;;;0.501;0.583;0.0747;0.734;
2019-02-12;20;;;;;0.501;0.583;0.0747;0.734;
2019-02-12;20;afraid;the neighbourhood;The Neighbourhood;Afraid;0.464;0.701;0.335;0.356;the neighbourhood
2019-02-13;11;twisted;missio;MISSIO;Twisted;0.577;0.789;0.214;0.149;missio
2019-02-14;19;these are the lies;the cab;The Cab;These Are The Lies;0.462;0.704;0.108;0.503;the cab
2019-02-14;20;panic room;au/ra;Au/Ra;Panic Room;0.495;0.426;0.099;0.0636;au/ra
2019-02-18;12;iron;within temptation;Within Temptation;Iron;0.293;0.962;0.367;0.27;within temptation
2019-02-23;11;fire blood and steel;brothers of metal;Brothers of Metal;Fire Blood and Steel;0.541;0.912;0.168;0.139;brothers of metal
2019-02-24;13;i feel like i'm drowning;two feet;Two Feet;I Feel Like I'm Drowning;0.717;0.577;0.0899;0.235;two feet
2019-02-24;13;i'm so tired...;lauv;"Lauv;Troye Sivan";i'm so tired...;0.576;0.736;0.238;0.484;lauv
2019-02-24;13;twisted;missio;MISSIO;Twisted;0.577;0.789;0.214;0.149;missio
2019-02-24;13;nervous;the neighbourhood;The Neighbourhood;Nervous;0.589;0.614;0.31;0.318;the neighbourhood
2019-02-24;17;house of memories;panic! at the disco;Panic! At The Disco;House of Memories;0.506;0.817;0.0486;0.506;panic! at the disco
2019-02-24;17;afraid;the neighbourhood;The Neighbourhood;Afraid;0.464;0.701;0.335;0.356;the neighbourhood
2019-02-25;18;vice grip;parkway drive;Parkway Drive;Vice Grip;0.48;0.988;0.389;0.252;parkway drive
2019-02-25;18;true friends;bring me the horizon;Bring Me The Horizon;True Friends;0.419;0.938;0.114;0.333;bring me the horizon
2019-02-25;18;sunrise;our last night;Our Last Night;Sunrise;0.376;0.877;0.16;0.168;our last night
2019-02-25;18;yggdrasil;brothers of metal;Brothers of Metal;Yggdrasil;0.469;0.743;0.276;0.481;brothers of metal
2019-03-05;6;true friends;bring me the horizon;Bring Me The Horizon;True Friends;0.419;0.938;0.114;0.333;bring me the horizon
2019-03-12;15;yggdrasil;brothers of metal;Brothers of Metal;Yggdrasil;0.469;0.743;0.276;0.481;brothers of metal
2019-03-16;10;;;;;0.501;0.583;0.0747;0.734;
2019-03-16;10;;;;;0.501;0.583;0.0747;0.734;
2019-03-16;11;;;;;0.501;0.583;0.0747;0.734;
2019-03-16;11;yggdrasil;brothers of metal;Brothers of Metal;Yggdrasil;0.469;0.743;0.276;0.481;brothers of metal
2019-03-20;5;fire blood and steel;brothers of metal;Brothers of Metal;Fire Blood and Steel;0.541;0.912;0.168;0.139;brothers of metal
2019-03-20;13;storytime;nightwish;Nightwish;Storytime;0.465;0.971;0.326;0.483;nightwish
2019-03-20;13;feel invincible;skillet;Skillet;Feel Invincible;0.603;0.886;0.26;0.395;skillet
2019-03-20;13;the resistance;skillet;Skillet;The Resistance;0.483;0.941;0.31;0.503;skillet
2019-03-21;15;the resistance;skillet;Skillet;The Resistance;0.483;0.941;0.31;0.503;skillet
2019-03-21;15;hero;skillet;Skillet;Hero;0.533;0.967;0.336;0.782;skillet
2019-03-21;15;awake and alive;skillet;Skillet;Awake and Alive;0.434;0.939;0.491;0.569;skillet
2019-03-21;15;rise;skillet;Skillet;Rise;0.57;0.921;0.818;0.381;skillet
2019-03-21;19;hero;skillet;Skillet;Hero;0.533;0.967;0.336;0.782;skillet
2019-03-21;19;hero;skillet;Skillet;Hero;0.533;0.967;0.336;0.782;skillet
2019-03-21;19;monster;skillet;Skillet;Monster;0.64;0.957;0.0789;0.692;skillet
2019-03-21;19;awake and alive;skillet;Skillet;Awake and Alive;0.434;0.939;0.491;0.569;skillet
2019-03-21;19;awake and alive;skillet;Skillet;Awake and Alive;0.434;0.939;0.491;0.569;skillet
2019-03-21;20;bubblegum bitch;marina;MARINA;Bubblegum Bitch;0.495;0.856;0.103;0.609;marina
2019-03-22;7;comatose;skillet;Skillet;Comatose;0.359;0.955;0.349;0.446;skillet
2019-03-22;7;comatose;skillet;Skillet;Comatose;0.359;0.955;0.349;0.446;skillet
2019-03-22;7;partners in crime (feat. ash costello);set it off;"Set It Off;Ash Costello";Partners in Crime (feat. Ash Costello);0.376;0.939;0.116;0.815;set it off
2019-03-22;13;the american nightmare;ice nine kills;Ice Nine Kills;The American Nightmare;0.505;0.981;0.588;0.256;ice nine kills
2019-03-22;13;the american nightmare;ice nine kills;Ice Nine Kills;The American Nightmare;0.505;0.981;0.588;0.256;ice nine kills
2019-03-22;15;primadonna;marina;MARINA;Primadonna;0.66;0.689;0.0922;0.427;marina
2019-03-22;16;to hell and back;sabaton;Sabaton;To Hell and Back;0.536;0.849;0.104;0.305;sabaton
2019-03-22;16;in the name of love;martin garrix;"Martin Garrix;Bebe Rexha";In the Name of Love;0.501;0.519;0.454;0.168;martin garrix
2019-03-22;17;afraid;the neighbourhood;The Neighbourhood;Afraid;0.464;0.701;0.335;0.356;the neighbourhood
2019-03-22;17;afraid;the neighbourhood;The Neighbourhood;Afraid;0.464;0.701;0.335;0.356;the neighbourhood
2019-03-22;17;afraid;the neighbourhood;The Neighbourhood;Afraid;0.464;0.701;0.335;0.356;the neighbourhood
2019-03-22;17;afraid;the neighbourhood;The Neighbourhood;Afraid;0.464;0.701;0.335;0.356;the neighbourhood
2019-03-22;17;nervous;the neighbourhood;The Neighbourhood;Nervous;0.589;0.614;0.31;0.318;the neighbourhood
2019-03-22;17;nervous;the neighbourhood;The Neighbourhood;Nervous;0.589;0.614;0.31;0.318;the neighbourhood
2019-03-22;20;a catalogue of afternoons;max richter;Max Richter;A Catalogue of Afternoons;0.126;0.0805;0.0976;0.124;max richter
2019-03-22;20;remove the complexities;peter sandberg;Peter Sandberg;Remove The Complexities;0.235;0.116;0.122;0.109;peter sandberg
2019-03-22;20;remove the complexities;peter sandberg;Peter Sandberg;Remove The Complexities;0.235;0.116;0.122;0.109;peter sandberg
2019-03-24;14;threnody;goldmund;Goldmund;Threnody;0.217;0.00572;0.109;0.174;goldmund
2019-03-25;13;yggdrasil;brothers of metal;Brothers of Metal;Yggdrasil;0.469;0.743;0.276;0.481;brothers of metal
2019-03-28;6;voices;motionless in white;Motionless In White;Voices;0.499;0.937;0.477;0.569;motionless in white
2019-03-28;15;collars and suits;delain;Delain;Collars and Suits;0.459;0.881;0.0515;0.324;delain
2019-03-31;20;to hell and back;sabaton;Sabaton;To Hell and Back;0.536;0.849;0.104;0.305;sabaton
2019-04-01;5;bohemian rhapsody - remastered 2011;queen;Queen;Bohemian Rhapsody - Remastered 2011;0.414;0.404;0.3;0.224;queen
2019-04-03;5;happy pills;weathers;Weathers;Happy Pills;0.521;0.885;0.324;0.344;weathers
2019-04-03;5;voices;motionless in white;Motionless In White;Voices;0.499;0.937;0.477;0.569;motionless in white
2019-04-05;6;iron;within temptation;Within Temptation;Iron;0.293;0.962;0.367;0.27;within temptation
2019-04-05;6;storytime;nightwish;Nightwish;Storytime;0.465;0.971;0.326;0.483;nightwish
2019-04-07;18;yggdrasil;brothers of metal;Brothers of Metal;Yggdrasil;0.469;0.743;0.276;0.481;brothers of metal
2019-04-08;18;kusipää;kotiteollisuus;Kotiteollisuus;Kusipää;0.505;0.943;0.36;0.828;kotiteollisuus
2019-04-09;5;wonderful life (feat. dani filth);bring me the horizon;"Bring Me The Horizon;Dani Filth";wonderful life (feat. Dani Filth);0.406;0.964;0.401;0.406;bring me the horizon
2019-04-28;17;devil;shinedown;Shinedown;DEVIL;0.354;0.942;0.431;0.242;shinedown
2019-05-05;7;eternally yours;motionless in white;Motionless In White;Eternally Yours;0.481;0.94;0.107;0.194;motionless in white
2019-05-05;8;lift me up (feat. rob halford of judas priest);five finger death punch;Five Finger Death Punch;Lift Me Up (feat. Rob Halford of Judas Priest);0.508;0.988;0.209;0.174;five finger death punch
2019-05-08;19;high hopes;panic! at the disco;Panic! At The Disco;High Hopes;0.579;0.904;0.064;0.681;panic! at the disco
2019-05-09;13;rise of the dragon empire;bloodbound;Bloodbound;Rise of the Dragon Empire;0.417;0.891;0.232;0.478;bloodbound
2019-05-09;13;rise of the dragon empire;bloodbound;Bloodbound;Rise of the Dragon Empire;0.417;0.891;0.232;0.478;bloodbound
2019-05-10;6;rise of the dragon empire;bloodbound;Bloodbound;Rise of the Dragon Empire;0.417;0.891;0.232;0.478;bloodbound
2019-05-11;19;fire blood and steel;brothers of metal;Brothers of Metal;Fire Blood and Steel;0.541;0.912;0.168;0.139;brothers of metal
2019-05-11;19;yggdrasil;brothers of metal;Brothers of Metal;Yggdrasil;0.469;0.743;0.276;0.481;brothers of metal
2019-05-16;5;is there anybody out there?;machine head;Machine Head;Is There Anybody Out There?;0.408;0.953;0.338;0.291;machine head
2019-05-18;5;rise of the dragon empire;bloodbound;Bloodbound;Rise of the Dragon Empire;0.417;0.891;0.232;0.478;bloodbound
2019-05-23;13;voices;motionless in white;Motionless In White;Voices;0.499;0.937;0.477;0.569;motionless in white
2019-05-26;9;built to last;hammerfall;HammerFall;Built to Last;0.425;0.938;0.133;0.28;hammerfall
2019-05-26;9;built to last;hammerfall;HammerFall;Built to Last;0.425;0.938;0.133;0.28;hammerfall
2019-05-26;10;hearts on fire;hammerfall;HammerFall;Hearts on Fire;0.577;0.901;0.672;0.337;hammerfall
2019-05-26;10;hearts on fire;hammerfall;HammerFall;Hearts on Fire;0.577;0.901;0.672;0.337;hammerfall
2019-05-26;10;last man standing;hammerfall;HammerFall;Last Man Standing;0.533;0.803;0.392;0.165;hammerfall
2019-05-27;5;rise of the dragon empire;bloodbound;Bloodbound;Rise of the Dragon Empire;0.417;0.891;0.232;0.478;bloodbound
2019-05-27;17;yggdrasil;brothers of metal;Brothers of Metal;Yggdrasil;0.469;0.743;0.276;0.481;brothers of metal
2019-05-28;17;made of lies;elysion;Elysion;Made of Lies;0.44;0.858;0.243;0.225;elysion
2019-05-30;19;someone loves us;dario marianelli;Dario Marianelli;Someone Loves Us;0.176;0.00998;0.0842;0.0385;dario marianelli
2019-05-30;19;i feel like i'm drowning;two feet;Two Feet;I Feel Like I'm Drowning;0.717;0.577;0.0899;0.235;two feet
2019-05-31;5;yggdrasil;brothers of metal;Brothers of Metal;Yggdrasil;0.469;0.743;0.276;0.481;brothers of metal
2019-06-05;5;rise of the dragon empire;bloodbound;Bloodbound;Rise of the Dragon Empire;0.417;0.891;0.232;0.478;bloodbound
2019-06-05;5;collars and suits;delain;Delain;Collars and Suits;0.459;0.881;0.0515;0.324;delain
2019-06-05;20;monster;meg & dia;Meg & Dia;Monster;0.35;0.834;0.149;0.424;meg & dia
2019-06-05;20;monster;meg & dia;Meg & Dia;Monster;0.35;0.834;0.149;0.424;meg & dia
2019-06-05;20;you're gonna know my name;watt white;Watt White;You're Gonna Know My Name;0.537;0.878;0.0812;0.362;watt white
2019-06-10;5;rise of the dragon empire;bloodbound;Bloodbound;Rise of the Dragon Empire;0.417;0.891;0.232;0.478;bloodbound
2019-06-13;5;yggdrasil;brothers of metal;Brothers of Metal;Yggdrasil;0.469;0.743;0.276;0.481;brothers of metal
2019-06-13;5;jekyll and hyde;five finger death punch;Five Finger Death Punch;Jekyll and Hyde;0.537;0.964;0.0564;0.712;five finger death punch
2019-06-13;9;zombie;bad wolves;Bad Wolves;Zombie;0.448;0.826;0.117;0.19;bad wolves
2019-06-13;9;zombie;bad wolves;Bad Wolves;Zombie;0.448;0.826;0.117;0.19;bad wolves
2019-07-04;7;yggdrasil;brothers of metal;Brothers of Metal;Yggdrasil;0.469;0.743;0.276;0.481;brothers of metal
2019-08-02;21;beast in black;beast in black;Beast In Black;Beast in Black;0.161;0.942;0.106;0.198;beast in black
2019-08-07;20;i feel like i'm drowning;two feet;Two Feet;I Feel Like I'm Drowning;0.717;0.577;0.0899;0.235;two feet
2019-08-07;20;i feel like i'm drowning;two feet;Two Feet;I Feel Like I'm Drowning;0.717;0.577;0.0899;0.235;two feet
2019-08-10;10;starwaves;m83;"M83;Anthony Gonzalez;Joseph Trapanese";StarWaves;0.321;0.177;0.102;0.0399;m83
2019-08-10;10;starwaves;m83;"M83;Anthony Gonzalez;Joseph Trapanese";StarWaves;0.321;0.177;0.102;0.0399;m83
2019-08-17;4;my demons;starset;STARSET;My Demons;0.274;0.652;0.108;0.1;starset
2019-08-17;5;stabbing in the dark;ice nine kills;Ice Nine Kills;Stabbing In The Dark;0.333;0.943;0.0609;0.292;ice nine kills
2019-08-17;5;devil;shinedown;Shinedown;DEVIL;0.354;0.942;0.431;0.242;shinedown
2019-08-18;9;;;;;0.501;0.583;0.0747;0.734;
2019-08-18;9;;;;;0.501;0.583;0.0747;0.734;
2019-08-18;9;i feel like i'm drowning;two feet;Two Feet;I Feel Like I'm Drowning;0.717;0.577;0.0899;0.235;two feet
2019-08-18;10;made of lies;elysion;Elysion;Made of Lies;0.44;0.858;0.243;0.225;elysion
2019-08-18;10;twilight of the thunder god;amon amarth;Amon Amarth;Twilight Of The Thunder God;0.374;0.92;0.0802;0.278;amon amarth
2019-08-24;20;guardians of asgaard;amon amarth;Amon Amarth;Guardians Of Asgaard;0.529;0.953;0.146;0.279;amon amarth
2019-08-26;8;my demons;starset;STARSET;My Demons;0.274;0.652;0.108;0.1;starset
2019-08-26;8;my demons;starset;STARSET;My Demons;0.274;0.652;0.108;0.1;starset
2019-08-26;8;afraid;the neighbourhood;The Neighbourhood;Afraid;0.464;0.701;0.335;0.356;the neighbourhood
2019-08-26;8;afraid;the neighbourhood;The Neighbourhood;Afraid;0.464;0.701;0.335;0.356;the neighbourhood
2019-08-26;8;nervous;the neighbourhood;The Neighbourhood;Nervous;0.589;0.614;0.31;0.318;the neighbourhood
2019-08-26;8;house of memories;panic! at the disco;Panic! At The Disco;House of Memories;0.506;0.817;0.0486;0.506;panic! at the disco
2019-08-26;8;house of memories;panic! at the disco;Panic! At The Disco;House of Memories;0.506;0.817;0.0486;0.506;panic! at the disco
2019-08-26;8;twisted;missio;MISSIO;Twisted;0.577;0.789;0.214;0.149;missio
2019-08-26;8;twisted;missio;MISSIO;Twisted;0.577;0.789;0.214;0.149;missio
2019-08-26;9;the last of us;gustavo santaolalla;Gustavo Santaolalla;The Last of Us;0.574;0.468;0.098;0.352;gustavo santaolalla
2019-08-26;9;the last of us;gustavo santaolalla;Gustavo Santaolalla;The Last of Us;0.574;0.468;0.098;0.352;gustavo santaolalla
2019-08-26;20;guardians of asgaard;amon amarth;Amon Amarth;Guardians Of Asgaard;0.529;0.953;0.146;0.279;amon amarth
2019-08-27;17;guardians of asgaard;amon amarth;Amon Amarth;Guardians Of Asgaard;0.529;0.953;0.146;0.279;amon amarth
2019-08-28;8;afraid;the neighbourhood;The Neighbourhood;Afraid;0.464;0.701;0.335;0.356;the neighbourhood
2019-08-28;8;afraid;the neighbourhood;The Neighbourhood;Afraid;0.464;0.701;0.335;0.356;the neighbourhood
2019-08-28;8;nervous;the neighbourhood;The Neighbourhood;Nervous;0.589;0.614;0.31;0.318;the neighbourhood
2019-08-28;8;nervous;the neighbourhood;The Neighbourhood;Nervous;0.589;0.614;0.31;0.318;the neighbourhood
2019-08-28;8;house of memories;panic! at the disco;Panic! At The Disco;House of Memories;0.506;0.817;0.0486;0.506;panic! at the disco
2019-08-28;8;house of memories;panic! at the disco;Panic! At The Disco;House of Memories;0.506;0.817;0.0486;0.506;panic! at the disco
2019-08-28;8;house of memories;panic! at the disco;Panic! At The Disco;House of Memories;0.506;0.817;0.0486;0.506;panic! at the disco
2019-08-28;8;twisted;missio;MISSIO;Twisted;0.577;0.789;0.214;0.149;missio
2019-08-28;8;twisted;missio;MISSIO;Twisted;0.577;0.789;0.214;0.149;missio
2019-08-28;8;afraid;the neighbourhood;The Neighbourhood;Afraid;0.464;0.701;0.335;0.356;the neighbourhood
2019-08-28;8;afraid;the neighbourhood;The Neighbourhood;Afraid;0.464;0.701;0.335;0.356;the neighbourhood
2019-08-28;8;nervous;the neighbourhood;The Neighbourhood;Nervous;0.589;0.614;0.31;0.318;the neighbourhood
2019-08-28;8;house of memories;panic! at the disco;Panic! At The Disco;House of Memories;0.506;0.817;0.0486;0.506;panic! at the disco
2019-08-28;8;house of memories;panic! at the disco;Panic! At The Disco;House of Memories;0.506;0.817;0.0486;0.506;panic! at the disco
2019-08-28;8;twisted;missio;MISSIO;Twisted;0.577;0.789;0.214;0.149;missio
2019-08-28;8;twisted;missio;MISSIO;Twisted;0.577;0.789;0.214;0.149;missio
2019-08-30;10;my demons;starset;STARSET;My Demons;0.274;0.652;0.108;0.1;starset
2019-09-03;19;made of lies;elysion;Elysion;Made of Lies;0.44;0.858;0.243;0.225;elysion
2019-09-10;15;made of lies;elysion;Elysion;Made of Lies;0.44;0.858;0.243;0.225;elysion
2019-09-10;17;made of lies;elysion;Elysion;Made of Lies;0.44;0.858;0.243;0.225;elysion
2019-09-10;17;made of lies;elysion;Elysion;Made of Lies;0.44;0.858;0.243;0.225;elysion
2019-09-10;17;mother tongue;bring me the horizon;Bring Me The Horizon;mother tongue;0.598;0.872;0.326;0.609;bring me the horizon
2019-09-10;17;devil;shinedown;Shinedown;DEVIL;0.354;0.942;0.431;0.242;shinedown
2019-09-10;18;wonderful life (feat. dani filth);bring me the horizon;"Bring Me The Horizon;Dani Filth";wonderful life (feat. Dani Filth);0.406;0.964;0.401;0.406;bring me the horizon
2019-09-11;15;stabbing in the dark;ice nine kills;Ice Nine Kills;Stabbing In The Dark;0.333;0.943;0.0609;0.292;ice nine kills
2019-09-11;15;the american nightmare;ice nine kills;Ice Nine Kills;The American Nightmare;0.505;0.981;0.588;0.256;ice nine kills
2019-09-11;15;thoughts & prayers;motionless in white;Motionless In White;Thoughts & Prayers;0.321;0.962;0.396;0.473;motionless in white
2019-09-11;15;soft;motionless in white;Motionless In White;Soft;0.488;0.967;0.494;0.331;motionless in white
2019-09-11;15;headache;motionless in white;Motionless In White;Headache;0.436;0.942;0.0824;0.636;motionless in white
2019-09-11;16;another life;motionless in white;Motionless In White;Another Life;0.39;0.939;0.0968;0.495;motionless in white
2019-09-11;16;reincarnate;motionless in white;Motionless In White;Reincarnate;0.478;0.992;0.327;0.117;motionless in white
2019-09-11;18;voices;motionless in white;Motionless In White;Voices;0.499;0.937;0.477;0.569;motionless in white
2019-09-11;18;voices;motionless in white;Motionless In White;Voices;0.499;0.937;0.477;0.569;motionless in white
2019-09-12;10;disguise;motionless in white;Motionless In White;Disguise;0.497;0.932;0.11;0.482;motionless in white
2019-09-12;10;disguise;motionless in white;Motionless In White;Disguise;0.497;0.932;0.11;0.482;motionless in white
2019-09-12;18;disguise;motionless in white;Motionless In White;Disguise;0.497;0.932;0.11;0.482;motionless in white
2019-09-12;18;disguise;motionless in white;Motionless In White;Disguise;0.497;0.932;0.11;0.482;motionless in white
2019-09-14;11;headache;motionless in white;Motionless In White;Headache;0.436;0.942;0.0824;0.636;motionless in white
2019-09-14;11;headache;motionless in white;Motionless In White;Headache;0.436;0.942;0.0824;0.636;motionless in white
2019-09-14;11;eternally yours;motionless in white;Motionless In White;Eternally Yours;0.481;0.94;0.107;0.194;motionless in white
2019-09-17;16;my demons;starset;STARSET;My Demons;0.274;0.652;0.108;0.1;starset
2019-09-17;16;eternally yours;motionless in white;Motionless In White;Eternally Yours;0.481;0.94;0.107;0.194;motionless in white
2019-09-24;5;rise of the dragon empire;bloodbound;Bloodbound;Rise of the Dragon Empire;0.417;0.891;0.232;0.478;bloodbound
2019-09-24;17;rise of the dragon empire;bloodbound;Bloodbound;Rise of the Dragon Empire;0.417;0.891;0.232;0.478;bloodbound
2019-09-24;17;rise of the dragon empire;bloodbound;Bloodbound;Rise of the Dragon Empire;0.417;0.891;0.232;0.478;bloodbound
2019-09-24;18;made of lies;elysion;Elysion;Made of Lies;0.44;0.858;0.243;0.225;elysion
2019-09-25;5;rise of the dragon empire;bloodbound;Bloodbound;Rise of the Dragon Empire;0.417;0.891;0.232;0.478;bloodbound
2019-09-25;17;my demons;starset;STARSET;My Demons;0.274;0.652;0.108;0.1;starset
2019-09-26;17;another life;motionless in white;Motionless In White;Another Life;0.39;0.939;0.0968;0.495;motionless in white
2019-09-27;5;disguise;motionless in white;Motionless In White;Disguise;0.497;0.932;0.11;0.482;motionless in white
2019-09-27;5;headache;motionless in white;Motionless In White;Headache;0.436;0.942;0.0824;0.636;motionless in white
2019-09-27;5;</c0de>;motionless in white;Motionless In White;</c0de>;0.488;0.977;0.36;0.569;motionless in white
2019-09-27;5;thoughts & prayers;motionless in white;Motionless In White;Thoughts & Prayers;0.321;0.962;0.396;0.473;motionless in white
2019-09-27;7;another life;motionless in white;Motionless In White;Another Life;0.39;0.939;0.0968;0.495;motionless in white
2019-09-27;12;another life;motionless in white;Motionless In White;Another Life;0.39;0.939;0.0968;0.495;motionless in white
2019-09-29;19;another life;motionless in white;Motionless In White;Another Life;0.39;0.939;0.0968;0.495;motionless in white
2019-09-30;4;brand new numb;motionless in white;Motionless In White;Brand New Numb;0.566;0.886;0.494;0.619;motionless in white
2019-09-30;5;headache;motionless in white;Motionless In White;Headache;0.436;0.942;0.0824;0.636;motionless in white
2019-09-30;5;rise of the dragon empire;bloodbound;Bloodbound;Rise of the Dragon Empire;0.417;0.891;0.232;0.478;bloodbound
2019-09-30;16;another life;motionless in white;Motionless In White;Another Life;0.39;0.939;0.0968;0.495;motionless in white
2019-09-30;16;another life;motionless in white;Motionless In White;Another Life;0.39;0.939;0.0968;0.495;motionless in white
2019-09-30;16;another life;motionless in white;Motionless In White;Another Life;0.39;0.939;0.0968;0.495;motionless in white
2019-10-01;4;rise of the dragon empire;bloodbound;Bloodbound;Rise of the Dragon Empire;0.417;0.891;0.232;0.478;bloodbound
2019-10-01;15;disguise;motionless in white;Motionless In White;Disguise;0.497;0.932;0.11;0.482;motionless in white
2019-10-02;4;headache;motionless in white;Motionless In White;Headache;0.436;0.942;0.0824;0.636;motionless in white
2019-10-03;5;disguise;motionless in white;Motionless In White;Disguise;0.497;0.932;0.11;0.482;motionless in white
2019-10-03;16;headache;motionless in white;Motionless In White;Headache;0.436;0.942;0.0824;0.636;motionless in white
2019-10-03;17;another life;motionless in white;Motionless In White;Another Life;0.39;0.939;0.0968;0.495;motionless in white
2019-10-03;17;thoughts & prayers;motionless in white;Motionless In White;Thoughts & Prayers;0.321;0.962;0.396;0.473;motionless in white
2019-10-03;17;</c0de>;motionless in white;Motionless In White;</c0de>;0.488;0.977;0.36;0.569;motionless in white
